tiempo,y,vy,velocidad_ruedas,fuerza_ruedas,error
1771879184.8775547,13.013653583916685,3.6614277831080746,7.2,53.0,-1.6614277831080746
1771879184.8816745,13.028915164334267,3.6627793002196234,7.2,53.0,-1.6627793002196234
1771879184.885816,13.044178930483136,3.663303875728533,7.2,53.0,-1.6633038757285332
1771879184.889981,13.059444349237591,3.6637005010689108,7.2,53.0,-1.6637005010689108
1771879184.894146,13.07471136929674,3.66408481419587,7.2,53.0,-1.6640848141958702
1771879184.8983388,13.089979938815413,3.6644566844813133,7.2,53.0,-1.6644566844813133
1771879184.9025111,13.105250005406003,3.6648159817418247,7.2,53.0,-1.6648159817418247
1771879184.9066975,13.120521516139043,3.6651625759296835,7.2,53.0,-1.6651625759296835
1771879184.9109292,13.135794417543401,3.665496337045882,7.2,53.0,-1.665496337045882
1771879184.9151137,13.151068655606823,3.6658171352210873,7.2,53.0,-1.6658171352210873
1771879184.9192846,13.166344175777116,3.6661248408703653,7.2,53.0,-1.6661248408703653
1771879184.9234087,13.181620922963937,3.6664193248369807,7.2,53.0,-1.6664193248369807
1771879184.9276073,13.196898841540923,3.666700458476739,7.2,53.0,-1.6667004584767389
1771879184.9317088,13.212177875347876,3.666968113668762,7.2,53.0,-1.6669681136687622
1771879184.935867,13.227457967692706,3.6672221627589754,7.2,53.0,-1.6672221627589754
1771879184.9400494,13.242739061352914,3.6674624784502003,7.2,53.0,-1.6674624784502003
1771879184.9441738,13.258021098576469,3.6676889336531207,7.2,53.0,-1.6676889336531207
1771879184.9483385,13.273304021081927,3.667901401309919,7.2,53.0,-1.6679014013099192
1771879184.9525442,13.288587770057758,3.6680997541994222,7.2,53.0,-1.6680997541994222
1771879184.9566894,13.3038722861608,3.668283864730044,7.2,53.0,-1.6682838647300442
1771879184.9608655,13.31915750951382,3.6684536047249092,7.2,53.0,-1.6684536047249092
1771879184.9650023,13.334443379702163,3.6686088452021597,7.2,53.0,-1.6686088452021597
1771879184.9691992,13.349729835769466,3.6687494561525282,7.2,53.0,-1.6687494561525282
1771879184.973395,13.365016816212448,3.6688753063156123,7.2,53.0,-1.6688753063156123
1771879184.977542,13.380304258974764,3.66898626295586,7.2,53.0,-1.66898626295586
1771879184.9817007,13.395592101439927,3.669082191638988,7.2,53.0,-1.6690821916389882
1771879184.9858673,13.4108802804233,3.669162956009355,7.2,53.0,-1.6691629560093548
1771879184.9900572,13.426168732163168,3.6692284175686734,7.2,53.0,-1.6692284175686734
1771879184.9941843,13.441457392310904,3.6692784354563677,7.2,53.0,-1.6692784354563677
1771879184.9984062,13.4569084626282,3.7082568761508012,7.2,53.0,-1.7082568761508012
1771879185.0025885,13.472479906888369,3.7371466224405663,7.2,53.0,-1.7371466224405663
1771879185.0067537,13.488310180036738,3.7992655556083594,7.2,53.0,-1.7992655556083594
1771879185.0109355,13.504501068943263,3.8858133375662085,7.2,53.0,-1.8858133375662085
1771879185.0150826,13.520799438180573,3.9116086169542728,7.2,53.0,-1.9116086169542728
1771879185.0192711,13.537141111651794,3.9220016330928447,7.2,53.0,-1.9220016330928447
1771879185.0234652,13.553479670085304,3.921254024042289,7.2,53.0,-1.9212540240422888
1771879185.0276623,13.569828152632475,3.9236358113210965,7.2,53.0,-1.9236358113210965
1771879185.031824,13.586183457967337,3.925273280366927,7.2,53.0,-1.9252732803669268
1771879185.035989,13.602548835212271,3.9276905387840797,7.2,53.0,-1.9276905387840797
1771879185.040186,13.618928446714165,3.931106760454344,7.2,53.0,-1.9311067604543442
1771879185.0443454,13.635319797878946,3.933924279547348,7.2,53.0,-1.9339242795473481
1771879185.0484424,13.651723593960504,3.9369110595739905,7.2,53.0,-1.9369110595739905
1771879185.0526316,13.668148773982326,3.942043205237214,7.2,53.0,-1.9420432052372139
1771879185.0568044,13.684585163929475,3.9447335873156546,7.2,53.0,-1.9447335873156546
1771879185.060965,13.701039221963462,3.9489739281572005,7.2,53.0,-1.9489739281572005
1771879185.0651784,13.717514375746935,3.954036908033506,7.2,53.0,-1.954036908033506
1771879185.069302,13.733997961348145,3.956060544290267,7.2,53.0,-1.956060544290267
1771879185.0734699,13.750502689827078,3.9611348349442106,7.2,53.0,-1.9611348349442106
1771879185.0776637,13.767026652057679,3.9657509353439817,7.2,53.0,-1.9657509353439817
1771879185.0817869,13.78356853530724,3.9700519798945972,7.2,53.0,-1.9700519798945972
1771879185.0860293,13.800142684844893,3.977795889036843,7.2,53.0,-1.9777958890368428
1771879185.0900903,13.816726509525438,3.9801179233306696,7.2,53.0,-1.9801179233306696
1771879185.0942855,13.833329758291999,3.984779703974693,7.2,53.0,-1.9847797039746928
1771879185.0984383,13.849960866174372,3.9914658917697685,7.2,53.0,-1.9914658917697685
1771879185.102646,13.866602291265876,3.993942021960809,7.2,53.0,-1.9939420219608088
1771879185.1068244,13.883287530624882,4.004457446161487,7.2,53.0,-2.004457446161487
1771879185.1109257,13.899977755508939,4.00565397217367,7.2,53.0,-2.00565397217367
1771879185.1150904,13.916679189668548,4.008344198306162,7.2,53.0,-2.008344198306162
1771879185.1192968,13.933422215827628,4.0183262781794316,7.2,53.0,-2.0183262781794316
1771879185.1234705,13.951031666477038,4.226268155858203,7.2,53.0,-2.226268155858203
1771879185.127656,13.970111800491527,4.5792321634772515,7.2,53.0,-2.5792321634772515
1771879185.1318057,13.989529119140222,4.660156475686799,7.2,53.0,-2.660156475686799
1771879185.135981,14.009515891193946,4.796825292893561,7.2,53.0,-2.796825292893561
1771879185.1402397,14.030138907977024,4.949524027939011,7.2,53.0,-2.9495240279390114
1771879185.144437,14.050812438026162,4.96164721179277,7.2,53.0,-2.96164721179277
1771879185.1485424,14.07177136339293,5.030142088024333,7.2,53.0,-3.0301420880243333
1771879185.1527252,14.093175909922088,5.137091166997838,7.2,53.0,-3.1370911669978376
1771879185.1568713,14.114838494656974,5.199020336372564,7.2,53.0,-3.1990203363725644
1771879185.161082,14.1365735747095,5.216419212606056,7.2,53.0,-3.2164192126060556
1771879185.1651938,14.158546633587632,5.273534130751682,7.2,53.0,-3.273534130751682
1771879185.1693897,14.180681143693661,5.312282425447332,7.2,53.0,-3.312282425447332
1771879185.1734862,14.202826558015975,5.314899437355046,7.2,53.0,-3.314899437355046
1771879185.1776452,14.22509546264492,5.344537110946769,7.2,53.0,-3.344537110946769
1771879185.1818926,14.247444303395833,5.363721780219419,7.2,53.0,-3.363721780219419
1771879185.186033,14.269827074125882,5.371864975211692,7.2,53.0,-3.3718649752116923
1771879185.1901577,14.292277250616467,5.388042357740462,7.2,53.0,-3.3880423577404617
1771879185.1942854,14.31473349891263,5.389499591079481,7.2,53.0,-3.389499591079481
1771879185.1984642,14.337213733517391,5.395256305142476,7.2,53.0,-3.3952563051424756
1771879185.2027893,14.35980672202399,5.422317241583563,7.2,53.0,-3.4223172415835634
1771879185.2069163,14.382385998057908,5.419026248140446,7.2,53.0,-3.4190262481404456
1771879185.2109976,14.404971717994265,5.420572784725865,7.2,53.0,-3.4205727847258647
1771879185.2153163,14.427596787120851,5.430016590380785,7.2,53.0,-3.4300165903807853
1771879185.2193165,14.45019525876229,5.4236331939453395,7.2,53.0,-3.4236331939453395
1771879185.2234585,14.472798437508985,5.424762899206767,7.2,53.0,-3.424762899206767
1771879185.2276971,14.495423649568455,5.430050894272728,7.2,53.0,-3.4300508942727284
1771879185.2318075,14.518063110918842,5.433470724092858,7.2,53.0,-3.4334707240928584
1771879185.2361152,14.540697660534128,5.432291907668922,7.2,53.0,-3.4322919076689216
1771879185.2401013,14.563336632610374,5.433353298298989,7.2,53.0,-3.4333532982989894
1771879185.2442908,14.586012255626553,5.442149523882809,7.2,53.0,-3.442149523882809
1771879185.2485583,14.608668822635213,5.43757608207828,7.2,53.0,-3.43757608207828
1771879185.2526827,14.631329464326866,5.438554005996689,7.2,53.0,-3.4385540059966893
1771879185.2568665,14.653998439413131,5.440554020703648,7.2,53.0,-3.4405540207036482
1771879185.2609432,14.676705020755502,5.449579522168918,7.2,53.0,-3.449579522168918
1771879185.2652106,14.699378480290614,5.441630288426792,7.2,53.0,-3.4416302884267918
1771879185.2693365,14.722055703223438,5.442533503877846,7.2,53.0,-3.442533503877846
1771879185.2735531,14.7454609590191,5.617261390958963,7.2,53.0,-3.617261390958963
1771879185.2778227,14.769339210116156,5.730780263293268,7.2,53.0,-3.7307802632932683
1771879185.281879,14.794552825235344,6.051267628605162,7.2,53.0,-4.051267628605162
1771879185.2860959,14.82052663481406,6.233714298891552,7.2,53.0,-4.233714298891552
1771879185.2902699,14.847200499850109,6.401727608651745,7.2,53.0,-4.401727608651745
1771879185.294447,14.874363366458827,6.519087986092412,7.2,53.0,-4.519087986092412
1771879185.298759,14.9020024355179,6.633376574177542,7.2,53.0,-4.633376574177542
1771879185.3027697,14.930008948821024,6.721563192749653,7.2,53.0,-4.721563192749653
1771879185.3069644,14.958344708616819,6.800582350990582,7.2,53.0,-4.800582350990582
1771879185.3110948,14.986841234346485,6.83916617511986,7.2,53.0,-4.83916617511986
1771879185.315214,15.015499308612169,6.87793782376401,7.2,53.0,-4.87793782376401
1771879185.319331,15.04424614989091,6.899241906897888,7.2,53.0,-4.899241906897888
1771879185.32349,15.073093254794797,6.923305176932833,7.2,53.0,-4.923305176932833
1771879185.3277829,15.102013057467891,6.9407526415428435,7.2,53.0,-4.9407526415428435
1771879185.3318217,15.131023221076505,6.962439266067476,7.2,53.0,-4.962439266067476
1771879185.335969,15.16001999555248,6.959225874233802,7.2,53.0,-4.959225874233802
1771879185.3401148,15.189024450792717,6.961069257656994,7.2,53.0,-4.961069257656994
1771879185.3442516,15.218002971895961,6.9548450647785405,7.2,53.0,-4.9548450647785405
1771879185.3484592,15.246989632435989,6.9567985296065,7.2,53.0,-4.9567985296065
1771879185.35266,15.276058847666116,6.976611655230363,7.2,53.0,-4.976611655230363
1771879185.3567913,15.3050850783321,6.966295359836176,7.2,53.0,-4.966295359836176
1771879185.36092,15.334064296632794,6.955012392166709,7.2,53.0,-4.955012392166709
1771879185.3651085,15.362750540535025,6.884698536535233,7.2,53.0,-4.884698536535233
1771879185.3693235,15.390558615954989,6.673938100791372,7.2,53.0,-4.673938100791372
1771879185.373611,15.417598464172185,6.489563572126937,7.2,53.0,-4.489563572126937
1771879185.3776853,15.444159627426298,6.374679180987315,7.2,53.0,-4.374679180987315
