tiempo,y,vy,velocidad_ruedas,fuerza_ruedas,error
1771879614.9628048,3.012738315016546,3.975722694295792,7.2,53.0,-1.9757226942957922
1771879614.962869,3.012738315016546,3.975722694295792,7.2,53.0,-1.9757226942957922
1771879614.966946,3.029397609897373,3.9982307713985397,7.2,53.0,-1.9982307713985397
1771879614.9711368,3.046188641314131,4.029847540021915,7.2,53.0,-2.0298475400219154
1771879614.9712045,3.046188641314131,4.029847540021915,7.2,53.0,-2.0298475400219154
1771879614.9752645,3.0630595416492685,4.049016080432984,7.2,53.0,-2.0490160804329838
1771879614.9753788,3.0630595416492685,4.049016080432984,7.2,53.0,-2.0490160804329838
1771879614.9795406,3.079918856733866,4.046235620303358,7.2,53.0,-2.0462356203033583
1771879614.9836442,3.0968757739530237,4.0696601325979325,7.2,53.0,-2.0696601325979325
1771879614.9837308,3.0968757739530237,4.0696601325979325,7.2,53.0,-2.0696601325979325
1771879614.987769,3.1137964136961607,4.06095353835284,7.2,53.0,-2.06095353835284
1771879614.987829,3.1137964136961607,4.06095353835284,7.2,53.0,-2.06095353835284
1771879614.9919217,3.1308200321911963,4.085668438808529,7.2,53.0,-2.085668438808529
1771879614.9919822,3.1308200321911963,4.085668438808529,7.2,53.0,-2.085668438808529
1771879614.9960778,3.147922998859682,4.104712000436514,7.2,53.0,-2.104712000436514
1771879615.0003219,3.1651034439657555,4.123306825457612,7.2,53.0,-2.123306825457612
1771879615.0003839,3.1651034439657555,4.123306825457612,7.2,53.0,-2.123306825457612
