tiempo,y,vy,velocidad_ruedas,fuerza_ruedas
1771238571.5036654,3.6654863989658537,2.1387661585848354,1.98,121.2121212121212
1771238571.5078158,3.6744101397310467,2.1416977836462636,1.98,121.2121212121212
1771238571.5119843,3.6833311095244037,2.1410327504056954,1.98,121.2121212121212
1771238571.516165,3.692254137913504,2.141526813384063,1.98,121.2121212121212
1771238571.520299,3.7011816771776083,2.1426094233850077,1.98,121.2121212121212
1771238571.5244665,3.7101059214032084,2.141818614144067,1.98,121.2121212121212
1771238571.532829,3.7279564040148374,2.1423822736057794,1.98,121.2121212121212
1771238571.5369833,3.736888222253474,2.1436363772727947,1.98,121.2121212121212
1771238571.5411417,3.7458130489726327,2.1419584125981324,1.98,121.2121212121212
1771238571.5453155,3.7547380370461005,2.1419971376322513,1.98,121.2121212121212
1771238571.5495245,3.763664770636167,2.142416061615893,1.98,121.2121212121212
1771238571.5536468,3.7725964132466303,2.1435942265112753,1.98,121.2121212121212
1771238571.5578108,3.781520182062696,2.1417045158557846,1.98,121.2121212121212
1771238571.5619907,3.7904414028315045,2.141092984514091,1.98,121.2121212121212
1771238571.5703154,3.808306429335353,2.1449942815895926,1.98,121.2121212121212
1771238571.574454,3.8172299655680093,2.1416486958375054,1.98,121.2121212121212
1771238571.5786507,3.826148562417303,2.1404632438304483,1.98,121.2121212121212
1771238571.5827992,3.8350768181183756,2.142781368257446,1.98,121.2121212121212
1771238571.5869644,3.8440138251764253,2.1448816939319273,1.98,121.2121212121212
1771238571.5911226,3.852937358238897,2.141647934993177,1.98,121.2121212121212
1771238571.5952947,3.861844402604495,2.1376906477435456,1.98,121.2121212121212
1771238571.5994527,3.870775092063661,2.1433654701998504,1.98,121.2121212121212
1771238571.6077926,3.888631974852338,2.1418970085723017,1.98,121.2121212121212
1771238571.6119683,3.897549488705985,2.140203324875269,1.98,121.2121212121212
1771238571.61612,3.906482302109726,2.143875216897874,1.98,121.2121212121212
1771238571.6202903,3.9154171036092125,2.1443523598767547,1.98,121.2121212121212
1771238571.6244671,3.9243522943604328,2.144445780292841,1.98,121.2121212121212
1771238571.628648,3.933270768684826,2.140433837854343,1.98,121.2121212121212
1771238571.6328447,3.942202594562328,2.143638210600475,1.98,121.2121212121212
1771238571.6369805,3.95113425922887,2.1435995199700946,1.98,121.2121212121212
1771238571.6411493,3.960059645116395,2.1420926130059974,1.98,121.2121212121212
1771238571.649473,3.977907059562473,2.1437035709149637,1.98,121.2121212121212
1771238571.65366,3.9868331211060117,2.1422547704493087,1.98,121.2121212121212
1771238571.657811,3.9957642696495568,2.1434756504508328,1.98,121.2121212121212
1771238571.6619842,4.004682302276336,2.1403278304269815,1.98,121.2121212121212
1771238571.6661334,4.013615922549088,2.1440688654604596,1.98,121.2121212121212
1771238571.6702983,4.022543142482823,2.1425327840961876,1.98,121.2121212121212
1771238571.6744826,4.031470052523354,2.142458409727644,1.98,121.2121212121212
1771238571.678642,4.0403830444666085,2.1391180663809837,1.98,121.2121212121212
1771238571.6869621,4.0582381900115285,2.141491569112836,1.98,121.2121212121212
1771238571.6911423,4.067159427151445,2.1410969135800006,1.98,121.2121212121212
1771238571.6953237,4.076074778068995,2.139684220212109,1.98,121.2121212121212
1771238571.6994684,4.085008750755425,2.144153444743133,1.98,121.2121212121212
1771238571.7036533,4.0939322887483325,2.1416491182978197,1.98,121.2121212121212
1771238571.7078152,4.102861495749701,2.1430096803284497,1.98,121.2121212121212
1771238571.711975,4.111778108177563,2.1399869826870015,1.98,121.2121212121212
1771238571.7161179,4.1207123381616935,2.1442151961912637,1.98,121.2121212121212
1771238571.7244859,4.138554638946341,2.1405971907494985,1.98,121.2121212121212
1771238571.728653,4.147474675814496,2.1408088483571706,1.98,121.2121212121212
1771238571.7328143,4.156386562385813,2.138852777116154,1.98,121.2121212121212
1771238571.7370188,4.1653097267688,2.141559451917031,1.98,121.2121212121212
1771238571.7411585,4.174231856303983,2.1413110884438735,1.98,121.2121212121212
1771238571.7453334,4.1831519218204765,2.1408157239583274,1.98,121.2121212121212
1771238571.7494624,4.192087640416206,2.1445724629752037,1.98,121.2121212121212
1771238571.7536206,4.201011776246575,2.1417925992883764,1.98,121.2121212121212
1771238571.7619774,4.218868170416099,2.1418384396818904,1.98,121.2121212121212
1771238571.7661273,4.22780447792875,2.1447138030362987,1.98,121.2121212121212
1771238571.7702951,4.236728387198893,2.1417382248342176,1.98,121.2121212121212
1771238571.7744632,4.245658882993989,2.1433189908229813,1.98,121.2121212121212
1771238571.7786539,4.25458363625661,2.1419407830292063,1.98,121.2121212121212
1771238571.7827997,4.263504560309958,2.1410217728034855,1.98,121.2121212121212
1771238571.7869706,4.272428729580812,2.141800625005074,1.98,121.2121212121212
1771238571.7911465,4.281346152123892,2.1401814103392005,1.98,121.2121212121212
1771238571.7953205,4.290273687163424,2.142608409487705,1.98,121.2121212121212
1771238571.8036327,4.308136555389446,2.1418836236813497,1.98,121.2121212121212
1771238571.8077986,4.317054793986081,2.1403772631925486,1.98,121.2121212121212
1771238571.8119712,4.325984916471963,2.143229396611756,1.98,121.2121212121212
1771238571.8161094,4.334918592921213,2.144082347819863,1.98,121.2121212121212
1771238571.8202813,4.343843439548448,2.1419631905365595,1.98,121.2121212121212
1771238571.82446,4.352752268513765,2.1381189516760317,1.98,121.2121212121212
1771238571.8286488,4.361684624351686,2.1437654011011547,1.98,121.2121212121212
1771238571.8328047,4.370621948952431,2.144957904178746,1.98,121.2121212121212
1771238571.841169,4.388460510531543,2.1393078158538628,1.98,121.2121212121212
1771238571.845304,4.397393865785315,2.1440052609052884,1.98,121.2121212121212
1771238571.8494856,4.40632807596177,2.1442104423491526,1.98,121.2121212121212
1771238571.8536432,4.415259980880689,2.143657180540691,1.98,121.2121212121212
1771238571.8578029,4.424173225376999,2.1391786791144356,1.98,121.2121212121212
1771238571.8619604,4.433103899779723,2.143361856653657,1.98,121.2121212121212
1771238571.8661425,4.442031678390908,2.142666866684538,1.98,121.2121212121212
1771238571.870298,4.4509565966080515,2.141980372114565,1.98,121.2121212121212
1771238571.8786347,4.468805718279378,2.14385342652338,1.98,121.2121212121212
1771238571.8828619,4.477729801655212,2.1417800102001867,1.98,121.2121212121212
1771238571.8869877,4.486659254472745,2.143068676207937,1.98,121.2121212121212
1771238571.8911476,4.495577051448132,2.1402712740930205,1.98,121.2121212121212
1771238571.8952944,4.504509968718999,2.143900145008119,1.98,121.2121212121212
1771238571.899486,4.513433301609291,2.1415998936702425,1.98,121.2121212121212
1771238571.9036512,4.522359593087216,2.142309954701808,1.98,121.2121212121212
1771238571.9078133,4.531273375670267,2.1393078199323226,1.98,121.2121212121212
1771238571.9119995,4.540189115696026,2.139777606182145,1.98,121.2121212121212
1771238571.920328,4.558039146636272,2.1423752507375946,1.98,121.2121212121212
1771238571.9244943,4.566955586406665,2.1399455448942764,1.98,121.2121212121212
1771238571.92864,4.5758905050122465,2.1443804653395757,1.98,121.2121212121212
1771238571.9328291,4.584814953635912,2.1418676696796917,1.98,121.2121212121212
1771238571.9369812,4.5937375313857745,2.141418659966856,1.98,121.2121212121212
1771238571.94116,4.602658802904451,2.141105164482339,1.98,121.2121212121212
1771238571.9453874,4.611582245387262,2.141626195874574,1.98,121.2121212121212
1771238571.9495049,4.620506156242776,2.1417386053234106,1.98,121.2121212121212
1771238571.9578297,4.638352188531687,2.141694416384799,1.98,121.2121212121212
1771238571.9619937,4.64727972506259,2.1426087674164855,1.98,121.2121212121212
1771238571.9661586,4.656204823853342,2.142023709780414,1.98,121.2121212121212
1771238571.970316,4.665128504375443,2.1416833253042604,1.98,121.2121212121212
1771238571.9745083,4.674053610967187,2.142025582018568,1.98,121.2121212121212
1771238571.9786527,4.6829828408260035,2.1430151661160415,1.98,121.2121212121212
1771238571.982812,4.691907293561501,2.1418686565193727,1.98,121.2121212121212
1771238571.9870176,4.700833349084839,2.142253325601041,1.98,121.2121212121212
1771238571.9953337,4.7187829488012145,2.165765822744152,1.98,121.2121212121212
1771238571.9995368,4.727766758849308,2.1561144115422963,1.98,121.2121212121212
1771238572.0036883,4.736700526445614,2.1441042231134597,1.98,121.2121212121212
1771238572.0078187,4.745567913536716,2.128172901864438,1.98,121.2121212121212
1771238572.011967,4.754355839171079,2.1091021522471287,1.98,121.2121212121212
1771238572.0161426,4.763034457680593,2.082868442283398,1.98,121.2121212121212
1771238572.0202959,4.7716150930171235,2.0593524807673593,1.98,121.2121212121212
1771238572.0244596,4.780189623453051,2.0578873046226707,1.98,121.2121212121212
1771238572.032798,4.797229480820517,2.0318362940017534,1.98,121.2121212121212
1771238572.036957,4.805607572399118,2.0107419788640946,1.98,121.2121212121212
1771238572.0410979,4.813925284338423,1.9962508654333666,1.98,121.2121212121212
1771238572.0452843,4.822265110742824,2.0015583370560712,1.98,121.2121212121212
1771238572.049508,4.83052830098326,1.983165657704596,1.98,121.2121212121212
1771238572.0578315,4.847027463044027,1.9795275303338764,1.98,121.2121212121212
1771238572.0619662,4.855268648190126,1.977884435063866,1.98,121.2121212121212
1771238572.0661726,4.863532651261991,1.983360737247507,1.98,121.2121212121212
1771238572.070328,4.871788269462727,1.9813483681766229,1.98,121.2121212121212
1771238572.0744796,4.880088595479134,1.9920782439377196,1.98,121.2121212121212
1771238572.0828185,4.896799477256459,2.003454874833157,1.98,121.2121212121212
1771238572.0869741,4.9051492138260455,2.003936776700693,1.98,121.2121212121212
1771238572.0911746,4.913467332017039,1.9963483658382573,1.98,121.2121212121212
1771238572.0953054,4.921827360241266,2.0064067738144864,1.98,121.2121212121212
1771238572.099487,4.93023296918529,2.0173461465660223,1.98,121.2121212121212
1771238572.1077967,4.947016441992393,2.013226944462135,1.98,121.2121212121212
1771238572.1119952,4.9554557484487525,2.025433549526203,1.98,121.2121212121212
1771238572.1161578,4.963946348687266,2.0377440572432324,1.98,121.2121212121212
1771238572.1203253,4.972405480715473,2.030191686769648,1.98,121.2121212121212
1771238572.124505,4.980840004405114,2.024285685513953,1.98,121.2121212121212
1771238572.1328108,4.997739679782088,2.0283448104143122,1.98,121.2121212121212
1771238572.1369872,5.006174124899601,2.0242668282031118,1.98,121.2121212121212
1771238572.1411374,5.014584217672541,2.0184222655055843,1.98,121.2121212121212
1771238572.1453109,5.023006843260189,2.02143014103575,1.98,121.2121212121212
1771238572.1494725,5.031423933620183,2.020101686398449,1.98,121.2121212121212
1771238572.1578014,5.048202138762143,2.010172354677348,1.98,121.2121212121212
1771238572.1619968,5.056558893128823,2.0056210480032446,1.98,121.2121212121212
1771238572.1661456,5.064919850667965,2.00662980939401,1.98,121.2121212121212
1771238572.170299,5.0732798326505835,2.0063956758282977,1.98,121.2121212121212
1771238572.1744885,5.081621940623919,2.0021059136007002,1.98,121.2121212121212
1771238572.1828122,5.0982870805642735,1.9983781295355152,1.98,121.2121212121212
1771238572.1869714,5.106604849595999,1.996264567614146,1.98,121.2121212121212
1771238572.1911366,5.114907994758578,1.99275483901913,1.98,121.2121212121212
1771238572.195294,5.123185961335936,1.9867119785658445,1.98,121.2121212121212
1771238572.1994853,5.131449182224502,1.9831730132558982,1.98,121.2121212121212
1771238572.2077825,5.147946317663494,1.9782507650557914,1.98,121.2121212121212
1771238572.211956,5.1561682916881715,1.9732737659225863,1.98,121.2121212121212
1771238572.216104,5.164380454436297,1.9709190595501167,1.98,121.2121212121212
1771238572.2202911,5.172578311091004,1.9674855971298078,1.98,121.2121212121212
1771238572.224493,5.180774756922179,1.967146999481965,1.98,121.2121212121212
1771238572.2327988,5.19712128672804,1.9584106011585691,1.98,121.2121212121212
1771238572.2369952,5.205260471267631,1.9534042895019061,1.98,121.2121212121212
1771238572.2411332,5.213390983150814,1.951322851963873,1.98,121.2121212121212
1771238572.2453082,5.221509225880069,1.948378255021146,1.98,121.2121212121212
1771238572.253626,5.23770084742933,1.9417983884590513,1.98,121.2121212121212
1771238572.2578313,5.245773899676412,1.9375325392998193,1.98,121.2121212121212
1771238572.2619655,5.253826111073628,1.9325307353316579,1.98,121.2121212121212
1771238572.2661507,5.261862616031115,1.928761189796931,1.98,121.2121212121212
1771238572.2745411,5.276459235094087,1.6796782914070765,1.98,121.2121212121212
1771238572.2787018,5.283130348848868,1.6010673011474148,1.98,121.2121212121212
1771238572.2869673,5.296055892850915,1.5433836179460834,1.98,121.2121212121212
1771238572.291137,5.302320939803452,1.5036112686088718,1.98,121.2121212121212
1771238572.2994912,5.314540649484566,1.4504561772182794,1.98,121.2121212121212
1771238572.3036344,5.320552301149417,1.4427963995643158,1.98,121.2121212121212
1771238572.3119643,5.33252853452456,1.4305917492360376,1.98,121.2121212121212
1771238572.320265,5.344365547788632,1.4184713335603871,1.98,121.2121212121212
1771238572.3244438,5.350276270893786,1.4185735452367776,1.98,121.2121212121212
1771238572.3327816,5.3620846311879635,1.4106691854063966,1.98,121.2121212121212
1771238572.3411138,5.373677807209604,1.3876573401794743,1.98,121.2121212121212
1771238572.349454,5.385240045793905,1.3856709816146662,1.98,121.2121212121212
1771238572.3535998,5.39097984688841,1.3775522626811132,1.98,121.2121212121212
1771238572.361924,5.402432004632401,1.3742175711928235,1.98,121.2121212121212
1771238572.3702931,5.413762294099119,1.3523564672184085,1.98,121.2121212121212
1771238572.3785949,5.424987431516179,1.3475858953772273,1.98,121.2121212121212
1771238572.38277,5.430572925573268,1.3405185737014425,1.98,121.2121212121212
1771238572.3911185,5.441643034042089,1.3260238840789262,1.98,121.2121212121212
1771238572.399425,5.452701725735598,1.3275823620210778,1.98,121.2121212121212
1771238572.4077682,5.463684195735542,1.3211167407565148,1.98,121.2121212121212
1771238572.4160893,5.474988012291607,1.3628715517219785,1.98,121.2121212121212
1771238572.420266,5.480613041920357,1.3500071109000364,1.98,121.2121212121212
1771238572.4285965,5.492008003928109,1.375917523229892,1.98,121.2121212121212
1771238572.4369392,5.503449537451641,1.3663378615285768,1.98,121.2121212121212
1771238572.4453094,5.514822470785292,1.3676567368441614,1.98,121.2121212121212
1771238572.4494386,5.520542018120004,1.3726913603308848,1.98,121.2121212121212
1771238572.457786,5.5319014575112595,1.3655744246851134,1.98,121.2121212121212
1771238572.4661493,5.543280153780519,1.366475763072264,1.98,121.2121212121212
1771238572.4744632,5.554721223583329,1.3745097376236801,1.98,121.2121212121212
1771238572.4786212,5.560447709401322,1.374356596318053,1.98,121.2121212121212
1771238572.4869568,5.571872920824799,1.3714277162761965,1.98,121.2121212121212
1771238572.4952981,5.583236949499304,1.3628512612153878,1.98,121.2121212121212
1771238572.503592,5.594578977327379,1.3611304858472577,1.98,121.2121212121212
1771238572.507783,5.600238905972015,1.3583828747124609,1.98,121.2121212121212
1771238572.5161176,5.611517164565345,1.3493548800376156,1.98,121.2121212121212
1771238572.5244517,5.62282982804585,1.3637558060395572,1.98,121.2121212121212
1771238572.532783,5.634105341388632,1.3477832925936852,1.98,121.2121212121212
1771238572.5411284,5.6453856190651415,1.360414784049259,1.98,121.2121212121212
1771238572.5452795,5.651028614053314,1.3543187971614872,1.98,121.2121212121212
1771238572.5535939,5.662269934969803,1.3478552054002109,1.98,121.2121212121212
1771238572.5619388,5.673493449982145,1.3432369621777625,1.98,121.2121212121212
1771238572.5702918,5.684610671155429,1.3302714578671124,1.98,121.2121212121212
1771238572.5744464,5.6901888996134735,1.3387748299305533,1.98,121.2121212121212
1771238572.58276,5.701320859990184,1.3324420752105326,1.98,121.2121212121212
1771238572.591111,5.712447470029171,1.3380476976843674,1.98,121.2121212121212
1771238572.5994482,5.723538552207426,1.326278241253467,1.98,121.2121212121212
1771238572.60778,5.734612405193342,1.3305711791115449,1.98,121.2121212121212
1771238572.6119347,5.740147976071185,1.3285370106822592,1.98,121.2121212121212
1771238572.6202679,5.751152371456823,1.3191525825763464,1.98,121.2121212121212
1771238572.6285949,5.7621550834174755,1.3188797716976894,1.98,121.2121212121212
1771238572.6369393,5.773144596870511,1.3187811190994636,1.98,121.2121212121212
1771238572.6452665,5.784109634075819,1.3136082533262177,1.98,121.2121212121212
1771238572.6536272,5.7950636370708875,1.3133260317918405,1.98,121.2121212121212
1771238572.657779,5.800522689165453,1.310172502695592,1.98,121.2121212121212
1771238572.666094,5.811404724428108,1.3061589861108656,1.98,121.2121212121212
1771238572.6744578,5.822343578929092,1.3116154500738946,1.98,121.2121212121212
1771238572.682756,5.8332176458347185,1.3041885471693517,1.98,121.2121212121212
1771238572.6910973,5.8442100076899575,1.3170900178681084,1.98,121.2121212121212
1771238572.699423,5.85512040424392,1.3083480241224708,1.98,121.2121212121212
1771238572.7036045,5.860634341679546,1.3233449845502638,1.98,121.2121212121212
1771238572.7119453,5.871568616254242,1.30818615581757,1.98,121.2121212121212
1771238572.7202637,5.882487706583056,1.315277666046224,1.98,121.2121212121212
1771238572.7285984,5.893407936464622,1.3052390903743365,1.98,121.2121212121212
1771238572.7369542,5.904199765237495,1.297215123709796,1.98,121.2121212121212
1771238572.745273,5.914990569020406,1.290463221557899,1.98,121.2121212121212
1771238572.7494507,5.9203551699506445,1.2875042232570844,1.98,121.2121212121212
1771238572.7577772,5.9310992616279234,1.2874862305350774,1.98,121.2121212121212
1771238572.7661126,5.941787099956083,1.2790040095949062,1.98,121.2121212121212
1771238572.7744312,5.9525064259856775,1.2846611245127015,1.98,121.2121212121212
1771238572.782775,5.963123091064112,1.2724224686495793,1.98,121.2121212121212
1771238572.7910986,5.973798854775209,1.2791753146698586,1.98,121.2121212121212
1771238572.7994583,5.984344758201224,1.2626876221100207,1.98,121.2121212121212
1771238572.8077824,5.9949412166252225,1.2733951631396712,1.98,121.2121212121212
1771238572.811979,6.000223010724374,1.2676305837964386,1.98,121.2121212121212
1771238572.8203135,6.010788974872592,1.2703557734805582,1.98,121.2121212121212
1771238572.8286088,6.021331716299447,1.263092079713742,1.98,121.2121212121212
1771238572.8369443,6.0319444120227805,1.277333600163041,1.98,121.2121212121212
1771238572.845276,6.042543588990573,1.2680769168449988,1.98,121.2121212121212
1771238572.853608,6.05316625921965,1.2777396894993398,1.98,121.2121212121212
1771238572.8619437,6.063762799186655,1.268129628752301,1.98,121.2121212121212
1771238572.8702698,6.074383336151481,1.2760527956866456,1.98,121.2121212121212
1771238572.8786087,6.084941475995659,1.2618351373419305,1.98,121.2121212121212
1771238572.8827815,6.090209217061812,1.2642578558767879,1.98,121.2121212121212
1771238572.8911183,6.10072399229577,1.259869630392795,1.98,121.2121212121212
1771238572.899442,6.111170861194567,1.2544602034888148,1.98,121.2121212121212
1771238572.9077523,6.12160566033098,1.2502492005318273,1.98,121.2121212121212
1771238572.9161081,6.132057925908764,1.2575472278339996,1.98,121.2121212121212
1771238572.924427,6.142496870682169,1.2505326626113613,1.98,121.2121212121212
1771238572.932775,6.152927068940229,1.254340089583724,1.98,121.2121212121212
1771238572.9410965,6.163312910914993,1.2429215152159327,1.98,121.2121212121212
1771238572.9494514,6.173659491300461,1.2395934681700096,1.98,121.2121212121212
1771238572.957769,6.183891338565552,1.224571106421538,1.98,121.2121212121212
1771238572.966107,6.194127783455197,1.2329153347480692,1.98,121.2121212121212
1771238572.9744399,6.204379274123791,1.226360037863546,1.98,121.2121212121212
1771238572.982754,6.214691111235635,1.2454528833327558,1.98,121.2121212121212
1771238572.9911056,6.22504456612075,1.2349601976759441,1.98,121.2121212121212
1771238572.995262,6.2301696580922705,1.2300220731650184,1.98,121.2121212121212
1771238573.0035837,6.240543346784492,1.2482489200564715,1.98,121.2121212121212
1771238573.0119293,6.250823483631166,1.2305836358430313,1.98,121.2121212121212
1771238573.0202467,6.261165530850693,1.2429544763371585,1.98,121.2121212121212
1771238573.0285947,6.271472424449383,1.235437832765005,1.98,121.2121212121212
1771238573.0369494,6.281774047116576,1.2372107267902333,1.98,121.2121212121212
1771238573.0452678,6.292006843301264,1.2244159265745878,1.98,121.2121212121212
1771238573.0535872,6.3022263960078,1.2268447612240307,1.98,121.2121212121212
1771238573.0619226,6.312401974079011,1.2223830499976145,1.98,121.2121212121212
1771238573.0702991,6.322579176470609,1.2180780419550292,1.98,121.2121212121212
1771238573.0786018,6.3326258338010035,1.2035275385944249,1.98,121.2121212121212
1771238573.086921,6.342722407101711,1.2108031248652793,1.98,121.2121212121212
1771238573.0952587,6.3527157537226655,1.1972858036748355,1.98,121.2121212121212
1771238573.103582,6.362784058271899,1.210025305838419,1.98,121.2121212121212
1771238573.1119273,6.3727771715193,1.20083750567027,1.98,121.2121212121212
1771238573.1202514,6.382857356753721,1.2101612975109206,1.98,121.2121212121212
1771238573.128608,6.392882039819361,1.201422383462729,1.98,121.2121212121212
1771238573.136923,6.402920272410895,1.2051788853853396,1.98,121.2121212121212
1771238573.1452713,6.412950508343534,1.2106018374570175,1.98,121.2121212121212
1771238573.153601,6.423016512033537,1.2059424055450227,1.98,121.2121212121212
1771238573.1619587,6.432983136423773,1.1964636665111574,1.98,121.2121212121212
1771238573.170276,6.442971204434198,1.1953058687185365,1.98,121.2121212121212
1771238573.1786096,6.452864384669088,1.1877859637621047,1.98,121.2121212121212
1771238573.186936,6.4627851466103685,1.188033609451698,1.98,121.2121212121212
1771238573.1952817,6.472688024726494,1.1899887330534864,1.98,121.2121212121212
1771238573.2036533,6.482583164547335,1.1843988086708614,1.98,121.2121212121212
1771238573.2119591,6.492501285006113,1.1923342351858053,1.98,121.2121212121212
1771238573.2202826,6.50235033753391,1.176966696701995,1.98,121.2121212121212
1771238573.2286115,6.512235297767095,1.1916324055978322,1.98,121.2121212121212
1771238573.236943,6.522108142902362,1.180087021332526,1.98,121.2121212121212
1771238573.2452898,6.531988438074639,1.1911196125456907,1.98,121.2121212121212
1771238573.2535963,6.541826098839395,1.175385279874176,1.98,121.2121212121212
1771238573.2619298,6.551592104323014,1.1749197508575173,1.98,121.2121212121212
1771238573.2702782,6.561306297247652,1.1590110288916164,1.98,121.2121212121212
1771238573.2786047,6.570983082008652,1.1645057531601954,1.98,121.2121212121212
1771238573.2869484,6.580687240509107,1.1589345329569447,1.98,121.2121212121212
1771238573.2952585,6.590381871530718,1.1685039718952988,1.98,121.2121212121212
1771238573.303612,6.600020023083086,1.1511626951662928,1.98,121.2121212121212
1771238573.316089,6.614545534240533,1.1656754613462705,1.98,121.2121212121212
1771238573.3244455,6.62421481013482,1.1604954651797694,1.98,121.2121212121212
1771238573.33275,6.633958324823253,1.170232926900543,1.98,121.2121212121212
1771238573.3411222,6.643630585699182,1.1585152834922654,1.98,121.2121212121212
1771238573.349429,6.653310268361847,1.1625283735034266,1.98,121.2121212121212
1771238573.3577766,6.662951959820259,1.1587389647961592,1.98,121.2121212121212
1771238573.366083,6.672608164245502,1.1582749170786524,1.98,121.2121212121212
1771238573.3744416,6.682257878652299,1.1566091957753206,1.98,121.2121212121212
1771238573.3827872,6.691850079036452,1.1467078654233938,1.98,121.2121212121212
1771238573.3911352,6.701406285487412,1.1477114322240785,1.98,121.2121212121212
1771238573.3994374,6.710916445154367,1.138493537252034,1.98,121.2121212121212
1771238573.4077687,6.720415676601783,1.1397158643199619,1.98,121.2121212121212
1771238573.4202836,6.734546157337039,1.1294811746468736,1.98,121.2121212121212
1771238573.4285932,6.7440323233189865,1.1345809732488725,1.98,121.2121212121212
1771238573.436922,6.753468710608052,1.135810715238197,1.98,121.2121212121212
1771238573.445271,6.763048920917713,1.1501035589893476,1.98,121.2121212121212
1771238573.4535947,6.772535367749273,1.1395788532873168,1.98,121.2121212121212
1771238573.461926,6.7821522778527426,1.1530419529344638,1.98,121.2121212121212
1771238573.4702666,6.7916757481049075,1.142701128939411,1.98,121.2121212121212
1771238573.4786224,6.801261985151042,1.149080317393483,1.98,121.2121212121212
1771238573.486957,6.810697667388896,1.126450788005496,1.98,121.2121212121212
1771238573.4952846,6.820087172219312,1.1259543869923108,1.98,121.2121212121212
1771238573.5077684,6.8339459630725,1.1085030073402198,1.98,121.2121212121212
1771238573.516094,6.8432216411539075,1.1106056997685352,1.98,121.2121212121212
1771238573.524433,6.85248561298858,1.1168883259652127,1.98,121.2121212121212
1771238573.5327504,6.861817258364787,1.1207785344256216,1.98,121.2121212121212
1771238573.541094,6.871191452612314,1.1280041388250688,1.98,121.2121212121212
1771238573.5494483,6.880590370091844,1.1281488822361083,1.98,121.2121212121212
1771238573.5619178,6.894686914498726,1.1274532218280133,1.98,121.2121212121212
1771238573.5702796,6.904105634426496,1.1339967315526525,1.98,121.2121212121212
1771238573.5785968,6.91348928045873,1.1227589788616494,1.98,121.2121212121212
1771238573.5869412,6.9228877303670755,1.1318734410801434,1.98,121.2121212121212
1771238573.5952501,6.93225433009128,1.12118975063043,1.98,121.2121212121212
1771238573.6036034,6.941589253293848,1.1246429378006337,1.98,121.2121212121212
1771238573.6119258,6.950880225207609,1.1117358226624454,1.98,121.2121212121212
1771238573.6202683,6.960157401705888,1.117008764680501,1.98,121.2121212121212
1771238573.6327608,6.973997403867785,1.1005082159338881,1.98,121.2121212121212
1771238573.6411128,6.983298962637164,1.117104388169368,1.98,121.2121212121212
1771238573.6494396,6.992533186086843,1.1094510633665209,1.98,121.2121212121212
1771238573.6577554,7.001870451912633,1.1180944151121655,1.98,121.2121212121212
1771238573.6661098,7.0110607186842415,1.0980053335005688,1.98,121.2121212121212
1771238573.6744714,7.020223827372392,1.098557197673566,1.98,121.2121212121212
1771238573.6869297,7.033748655404302,1.0774350861677486,1.98,121.2121212121212
1771238573.6952698,7.042721871981697,1.0767358882259486,1.98,121.2121212121212
1771238573.703596,7.051712525973412,1.0829338518524043,1.98,121.2121212121212
1771238573.711924,7.060721082208381,1.0807370924984085,1.98,121.2121212121212
1771238573.7244306,7.074364705843063,1.0904343208501062,1.98,121.2121212121212
1771238573.732766,7.083413065740845,1.08557968057658,1.98,121.2121212121212
1771238573.7410917,7.092461910221487,1.0832165210197553,1.98,121.2121212121212
1771238573.7494292,7.10149863390016,1.0880205812798072,1.98,121.2121212121212
1771238573.7577913,7.110556061574366,1.081502134492247,1.98,121.2121212121212
1771238573.7702658,7.124085838301432,1.0841440342617703,1.98,121.2121212121212
1771238573.7786245,7.133081960368077,1.0756675450379258,1.98,121.2121212121212
1771238573.786939,7.1421200240253375,1.086924571492845,1.98,121.2121212121212
1771238573.795261,7.151142101567316,1.0790783441809437,1.98,121.2121212121212
1771238573.803609,7.160209469888256,1.0879913008386464,1.98,121.2121212121212
1771238573.8160996,7.173738648070289,1.086286558588571,1.98,121.2121212121212
1771238573.8244438,7.182819765113835,1.0865538657062106,1.98,121.2121212121212
1771238573.8327618,7.191779267738934,1.077758952738377,1.98,121.2121212121212
1771238573.841128,7.200780450252747,1.0764062124135636,1.98,121.2121212121212
1771238573.853608,7.214095852408855,1.0666264166392276,1.98,121.2121212121212
1771238573.8619494,7.222905017346591,1.053424532987699,1.98,121.2121212121212
1771238573.8702528,7.231705118562059,1.056933801714679,1.98,121.2121212121212
1771238573.8786068,7.240438657241076,1.0454023597177662,1.98,121.2121212121212
1771238573.8911011,7.253595310297665,1.0481590309331388,1.98,121.2121212121212
1771238573.8994472,7.262351382723976,1.0571670917917382,1.98,121.2121212121212
1771238573.9078095,7.271161600341489,1.0572518399644764,1.98,121.2121212121212
1771238573.9202533,7.28437507268239,1.0553378072738675,1.98,121.2121212121212
1771238573.9285963,7.293152276889305,1.0564708898559378,1.98,121.2121212121212
1771238573.9369228,7.301979113427578,1.0578356343710997,1.98,121.2121212121212
1771238573.9452748,7.310775846471267,1.0566078445559353,1.98,121.2121212121212
1771238573.9577692,7.3240264886883875,1.0561182328787715,1.98,121.2121212121212
1771238573.966114,7.332845629737293,1.0618160057143073,1.98,121.2121212121212
1771238573.974441,7.341609187996662,1.049991182487838,1.98,121.2121212121212
1771238573.9827664,7.350326653688927,1.0461182863989884,1.98,121.2121212121212
1771238573.9952774,7.363259413384914,1.0294295693646311,1.98,121.2121212121212
